district,rawDong,type,subtype,regionObservedYears,status,countC,candidateEligible,yearCounts,core8YearCounts,retention,directionPreservedAllScopes,repeatedAllScopes,selectedDetailedExample
영도구,봉래동5가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,15,False,"[3, 7, 0, 2, 3]","[5, 9, 3, 3, 6]",0.5769230769230769,True,False,False
영도구,봉래동5가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[1, 0, 0, 0, 1]","[1, 0, 0, 0, 1]",1.0,True,False,False
영도구,봉래동5가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[0, 0, 2, 1, 0]","[0, 0, 2, 2, 0]",0.75,True,False,False
영도구,봉래동5가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,봉래동5가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,15,False,"[3, 4, 5, 2, 1]","[5, 7, 8, 5, 7]",0.46875,False,True,False
영도구,신선동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,12,True,"[1, 1, 1, 4, 5]","[2, 1, 1, 5, 5]",0.8571428571428571,True,True,False
영도구,신선동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 2]",0.3333333333333333,True,False,False
영도구,신선동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,신선동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,신선동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,14,True,"[1, 7, 2, 3, 1]","[2, 9, 2, 4, 5]",0.6363636363636364,True,True,False
영도구,신선동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,40,False,"[6, 8, 11, 11, 4]","[7, 13, 13, 14, 11]",0.6896551724137931,False,True,False
영도구,신선동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[0, 0, 2, 1, 1]","[0, 0, 2, 2, 1]",0.8,True,False,False
영도구,신선동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",1.0,True,False,False
영도구,신선동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,신선동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[2, 2, 0, 0, 0]","[2, 3, 1, 1, 0]",0.5714285714285714,True,False,False
영도구,신선동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,14,True,"[3, 2, 6, 2, 1]","[6, 3, 10, 4, 2]",0.56,True,True,False
영도구,신선동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[1, 0, 0, 0, 0]","[1, 0, 1, 0, 0]",0.5,True,False,False
영도구,신선동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[1, 0, 1, 0, 0]","[1, 1, 5, 0, 0]",0.2857142857142857,True,False,False
영도구,신선동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,신선동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,8,True,"[2, 1, 1, 1, 3]","[2, 1, 3, 2, 4]",0.6666666666666666,True,True,False
영도구,영선동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,7,False,"[0, 1, 2, 2, 2]","[0, 1, 2, 2, 3]",0.875,True,False,False
영도구,영선동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[1, 0, 1, 1, 1]",0.0,True,False,False
영도구,영선동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,영선동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,영선동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,19,False,"[4, 4, 4, 4, 3]","[12, 5, 6, 7, 4]",0.5588235294117647,False,True,False
영도구,영선동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,11,True,"[1, 3, 2, 2, 3]","[3, 3, 5, 5, 6]",0.5,True,True,False
영도구,영선동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[2, 1, 0, 0, 1]","[2, 1, 0, 0, 1]",1.0,True,False,False
영도구,영선동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,영선동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,영선동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,38,False,"[6, 9, 15, 5, 3]","[9, 11, 17, 6, 9]",0.7307692307692307,False,True,False
영도구,영선동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,8,False,"[1, 2, 1, 0, 4]","[3, 2, 5, 1, 6]",0.47058823529411764,True,False,False
영도구,영선동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 0, 1]","[0, 1, 0, 0, 1]",0.5,True,False,False
영도구,영선동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,영선동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
영도구,영선동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,17,True,"[4, 4, 3, 4, 2]","[7, 5, 7, 7, 5]",0.5483870967741935,True,True,False
영도구,영선동4가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,26,True,"[4, 5, 6, 5, 6]","[8, 12, 13, 13, 10]",0.4642857142857143,True,True,False
영도구,영선동4가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,11,False,"[2, 1, 2, 2, 4]","[5, 3, 2, 2, 4]",0.6875,False,True,False
영도구,영선동4가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 1, 0, 0]","[0, 1, 1, 0, 0]",0.5,True,False,False
영도구,영선동4가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[0, 2, 2, 1, 0]","[1, 4, 2, 1, 0]",0.625,True,False,False
영도구,영선동4가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,40,True,"[8, 12, 5, 11, 4]","[9, 18, 9, 19, 8]",0.6349206349206349,True,True,False
영도구,청학동,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,104,True,"[21, 24, 16, 20, 23]","[33, 37, 27, 37, 42]",0.5909090909090909,True,True,False
영도구,청학동,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,19,True,"[6, 1, 3, 5, 4]","[9, 3, 4, 6, 4]",0.7307692307692307,True,True,False
영도구,청학동,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,8,False,"[1, 2, 2, 2, 1]","[2, 3, 3, 3, 1]",0.6666666666666666,False,True,False
영도구,청학동,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,10,False,"[2, 0, 2, 2, 4]","[6, 1, 4, 6, 5]",0.45454545454545453,False,False,False
영도구,청학동,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,140,True,"[37, 33, 20, 24, 26]","[68, 55, 36, 41, 48]",0.5645161290322581,True,True,False
중구,광복동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,광복동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",1.0,True,False,False
중구,광복동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,광복동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,광복동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[1, 2, 1, 1, 0]","[1, 2, 1, 2, 0]",0.8333333333333334,True,False,False
중구,광복동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]",0.0,True,False,False
중구,광복동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,광복동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,광복동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,광복동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,7,False,"[2, 0, 2, 2, 1]","[2, 0, 2, 4, 2]",0.7,True,False,False
중구,광복동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,광복동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",1.0,True,False,False
중구,광복동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,광복동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,광복동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 1]",0.5,True,False,False
중구,남포동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 0, 0, 1, 1]","[0, 1, 0, 1, 1]",0.6666666666666666,True,False,False
중구,남포동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,남포동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,남포동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]",1.0,True,False,False
중구,남포동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,10,False,"[3, 4, 2, 0, 1]","[5, 4, 6, 2, 1]",0.5555555555555556,True,False,False
중구,남포동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 1]",0.5,True,False,False
중구,남포동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 1, 1, 0, 0]","[0, 1, 1, 0, 0]",1.0,True,False,False
중구,남포동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,남포동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,남포동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,6,False,"[0, 1, 2, 3, 0]","[1, 2, 3, 4, 0]",0.6,True,False,False
중구,남포동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]",0.0,True,False,False
중구,남포동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,남포동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,남포동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,남포동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0]",1.0,True,False,False
중구,남포동4가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[0, 0, 1, 3, 0]","[0, 1, 1, 3, 1]",0.6666666666666666,True,False,False
중구,남포동4가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 0, 1, 0, 1]","[0, 0, 1, 0, 2]",0.6666666666666666,True,False,False
중구,남포동4가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,남포동4가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,7,False,"[1, 3, 1, 2, 0]","[1, 3, 1, 2, 1]",0.875,False,False,False
중구,남포동4가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,25,True,"[6, 6, 11, 1, 1]","[8, 8, 14, 2, 6]",0.6578947368421053,True,True,False
중구,남포동5가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,10,True,"[2, 2, 1, 4, 1]","[3, 4, 1, 4, 2]",0.7142857142857143,True,True,False
중구,남포동5가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",1.0,True,False,False
중구,남포동5가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,남포동5가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[1, 0, 3, 0, 1]","[2, 1, 4, 0, 5]",0.4166666666666667,True,False,False
중구,남포동5가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,56,False,"[9, 13, 15, 8, 11]","[19, 19, 15, 14, 18]",0.6588235294117647,False,True,False
중구,남포동6가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,8,False,"[3, 1, 3, 1, 0]","[3, 3, 3, 3, 3]",0.5333333333333333,True,False,False
중구,남포동6가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[0, 1, 1, 1, 0]","[1, 1, 3, 1, 0]",0.5,True,False,False
중구,남포동6가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,남포동6가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 1, 0, 1, 0]","[0, 1, 0, 1, 0]",1.0,True,False,False
중구,남포동6가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,78,True,"[16, 18, 22, 13, 9]","[22, 21, 22, 21, 19]",0.7428571428571429,True,True,False
중구,대창동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[1, 1, 0, 0, 1]","[1, 4, 0, 0, 1]",0.5,True,False,False
중구,대창동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대창동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대창동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대창동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,9,False,"[1, 6, 2, 0, 0]","[3, 8, 3, 0, 1]",0.6,True,False,False
중구,대창동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대창동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대창동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대창동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대창동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[0, 1, 0, 1, 2]","[1, 1, 3, 3, 3]",0.36363636363636365,True,False,False
중구,대청동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[1, 0, 1, 0, 0]","[2, 0, 1, 2, 0]",0.4,True,False,False
중구,대청동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0]",1.0,True,False,False
중구,대청동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대청동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대청동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,8,True,"[1, 2, 2, 1, 2]","[2, 3, 2, 1, 2]",0.8,True,True,False
중구,대청동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[0, 2, 1, 0, 0]","[0, 2, 1, 0, 1]",0.75,True,False,False
중구,대청동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[1, 0, 0, 1, 0]","[1, 0, 0, 1, 0]",1.0,True,False,False
중구,대청동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대청동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대청동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,9,False,"[0, 2, 4, 2, 1]","[1, 2, 4, 2, 2]",0.8181818181818182,True,False,False
중구,대청동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]",1.0,True,False,False
중구,대청동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 1, 0, 1, 0]","[0, 1, 0, 1, 0]",1.0,True,False,False
중구,대청동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대청동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대청동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,14,False,"[4, 3, 6, 0, 1]","[6, 4, 6, 0, 1]",0.8235294117647058,True,False,False
중구,대청동4가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,32,True,"[5, 7, 9, 3, 8]","[6, 9, 10, 6, 13]",0.7272727272727273,True,True,False
중구,대청동4가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,4,False,"[1, 2, 0, 0, 1]","[1, 3, 0, 0, 1]",0.8,True,False,False
중구,대청동4가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대청동4가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,대청동4가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,20,True,"[4, 4, 7, 3, 2]","[8, 5, 7, 4, 5]",0.6896551724137931,True,True,False
중구,동광동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,3,False,"[0, 1, 0, 1, 1]","[0, 1, 0, 1, 1]",1.0,True,False,False
중구,동광동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,동광동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,동광동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,동광동1가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,11,True,"[1, 4, 3, 2, 1]","[2, 5, 5, 9, 5]",0.4230769230769231,True,True,False
중구,동광동2가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]",0.0,True,False,False
중구,동광동2가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0]",1.0,True,False,False
중구,동광동2가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,동광동2가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,동광동2가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]",0.0,True,False,False
중구,동광동3가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,6,False,"[0, 2, 3, 0, 1]","[0, 2, 3, 0, 2]",0.8571428571428571,True,False,False
중구,동광동3가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]",1.0,True,False,False
중구,동광동3가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,동광동3가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,동광동3가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,1,False,"[0, 0, 0, 0, 1]","[2, 1, 0, 0, 1]",0.25,False,False,False
중구,동광동4가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,0,False,"[0, 0, 0, 0, 0]","[1, 0, 0, 1, 0]",0.0,True,False,False
중구,동광동4가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,동광동4가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,동광동4가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,동광동4가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,5,False,"[2, 0, 1, 0, 2]","[2, 0, 1, 0, 3]",0.8333333333333334,True,False,False
중구,동광동5가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,19,True,"[2, 3, 8, 2, 4]","[4, 3, 9, 6, 5]",0.7037037037037037,True,True,False
중구,동광동5가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,2,False,"[0, 0, 1, 1, 0]","[0, 0, 1, 1, 1]",0.6666666666666666,True,False,False
중구,동광동5가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,동광동5가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,동광동5가,구급,교통사고,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,10,True,"[1, 2, 1, 5, 1]","[1, 2, 2, 5, 3]",0.7692307692307693,True,True,False
중구,보수동1가,구급,심정지,"[2020, 2021, 2022, 2023, 2024]",반복·방향 보존,31,True,"[4, 6, 8, 4, 9]","[5, 9, 13, 8, 12]",0.6595744680851063,True,True,False
중구,보수동1가,화재,일반화재(주택),"[2020, 2021, 2022, 2023, 2024]",결측·처리조건 민감 또는 5년 반복 미충족,12,False,"[4, 5, 1, 2, 0]","[5, 7, 2, 4, 1]",0.631578947368421,True,False,False
중구,보수동1가,구조,산악사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
중구,보수동1가,구조,수난사고,"[2020, 2021, 2022, 2023, 2024]",해당 조건에서 관측된 신고 없음,0,False,,,,,,False
