district,rawDong,type,subtype,count,yearCounts,minimumAnnual,validAnnual,topMonths,topSeasons,annualMonthExact,annualSeasonExact,leaveOneMonthExact,leaveOneSeasonExact,leaveOneSeasonOverlap
영도구,영선동3가,구급,교통사고,17,"[4, 4, 3, 4, 2]",2,5,"[5, 7, 12]",['가을'],0,3,1,4,4
영도구,영선동4가,구급,심정지,26,"[4, 5, 6, 5, 6]",4,5,"[4, 6]",['봄'],1,2,2,4,5
영도구,영선동4가,화재,일반화재(주택),11,"[2, 1, 2, 2, 4]",1,5,[9],['가을'],2,3,3,5,5
영도구,영선동4가,구조,산악사고,1,"[0, 0, 1, 0, 0]",0,1,[5],['봄'],1,1,4,4,4
영도구,영선동4가,구조,수난사고,5,"[0, 2, 2, 1, 0]",0,3,[2],['겨울'],1,2,4,5,5
영도구,영선동4가,구급,교통사고,40,"[8, 12, 5, 11, 4]",4,5,[8],['여름'],0,2,2,5,5
영도구,청학동,구급,심정지,104,"[21, 24, 16, 20, 23]",16,5,[4],['겨울'],1,3,3,5,5
영도구,청학동,화재,일반화재(주택),19,"[6, 1, 3, 5, 4]",1,5,[4],['봄'],1,3,4,5,5
영도구,청학동,구조,산악사고,8,"[1, 2, 2, 2, 1]",1,5,"[3, 7]",['봄'],1,0,2,2,3
영도구,청학동,구조,수난사고,10,"[2, 0, 2, 2, 4]",0,4,"[5, 7, 12]","['봄', '여름']",0,0,2,1,4
영도구,청학동,구급,교통사고,140,"[37, 33, 20, 24, 26]",20,5,[8],['여름'],1,2,4,2,2
중구,광복동1가,구급,심정지,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,광복동1가,화재,일반화재(주택),1,"[1, 0, 0, 0, 0]",0,1,[1],['겨울'],1,1,4,4,4
중구,광복동1가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,광복동1가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,광복동1가,구급,교통사고,5,"[1, 2, 1, 1, 0]",0,4,[9],['가을'],2,2,5,3,3
중구,광복동2가,구급,심정지,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,광복동2가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,광복동2가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,광복동2가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,광복동2가,구급,교통사고,7,"[2, 0, 2, 2, 1]",0,4,"[6, 9]",['겨울'],0,3,1,5,5
중구,광복동3가,구급,심정지,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,광복동3가,화재,일반화재(주택),1,"[0, 0, 0, 0, 1]",0,1,[5],['봄'],1,1,4,4,4
중구,광복동3가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,광복동3가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,광복동3가,구급,교통사고,1,"[1, 0, 0, 0, 0]",0,1,[1],['겨울'],1,1,4,4,4
중구,남포동1가,구급,심정지,2,"[0, 0, 0, 1, 1]",0,2,"[7, 8]",['여름'],0,2,3,5,5
중구,남포동1가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,남포동1가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,남포동1가,구조,수난사고,1,"[0, 0, 1, 0, 0]",0,1,[4],['봄'],1,1,4,4,4
중구,남포동1가,구급,교통사고,10,"[3, 4, 2, 0, 1]",0,4,[2],['가을'],2,2,4,5,5
중구,남포동2가,구급,심정지,1,"[1, 0, 0, 0, 0]",0,1,[8],['여름'],1,1,4,4,4
중구,남포동2가,화재,일반화재(주택),2,"[0, 1, 1, 0, 0]",0,2,[4],['겨울'],1,1,4,4,4
중구,남포동2가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,남포동2가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,남포동2가,구급,교통사고,6,"[0, 1, 2, 3, 0]",0,3,[2],['겨울'],2,2,4,4,4
중구,남포동3가,구급,심정지,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,남포동3가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,남포동3가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,남포동3가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,남포동3가,구급,교통사고,1,"[0, 1, 0, 0, 0]",0,1,[12],['겨울'],1,1,4,4,4
중구,남포동4가,구급,심정지,4,"[0, 0, 1, 3, 0]",0,2,[7],"['봄', '여름']",1,0,4,3,5
중구,남포동4가,화재,일반화재(주택),2,"[0, 0, 1, 0, 1]",0,2,[4],"['봄', '여름']",1,0,4,3,5
중구,남포동4가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,남포동4가,구조,수난사고,7,"[1, 3, 1, 2, 0]",0,4,"[1, 7]",['겨울'],0,1,2,4,4
중구,남포동4가,구급,교통사고,25,"[6, 6, 11, 1, 1]",1,5,[11],['가을'],0,2,3,3,3
중구,남포동5가,구급,심정지,10,"[2, 2, 1, 4, 1]",1,5,"[3, 10]",['봄'],0,2,2,3,3
중구,남포동5가,화재,일반화재(주택),1,"[1, 0, 0, 0, 0]",0,1,[7],['여름'],1,1,4,4,4
중구,남포동5가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,남포동5가,구조,수난사고,5,"[1, 0, 3, 0, 1]",0,3,[8],"['봄', '여름']",1,0,3,3,4
중구,남포동5가,구급,교통사고,56,"[9, 13, 15, 8, 11]",8,5,[12],['겨울'],1,3,4,5,5
중구,남포동6가,구급,심정지,8,"[3, 1, 3, 1, 0]",0,4,[9],['여름'],1,1,4,3,4
중구,남포동6가,화재,일반화재(주택),3,"[0, 1, 1, 1, 0]",0,3,"[1, 5, 12]",['겨울'],0,2,2,5,5
중구,남포동6가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,남포동6가,구조,수난사고,2,"[0, 1, 0, 1, 0]",0,2,[2],['겨울'],1,1,4,4,4
중구,남포동6가,구급,교통사고,78,"[16, 18, 22, 13, 9]",9,5,[4],['봄'],1,2,4,5,5
중구,대창동1가,구급,심정지,3,"[1, 1, 0, 0, 1]",0,3,[9],['가을'],1,2,4,5,5
중구,대창동1가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대창동1가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대창동1가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대창동1가,구급,교통사고,9,"[1, 6, 2, 0, 0]",0,3,[4],['봄'],1,1,3,3,3
중구,대창동2가,구급,심정지,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대창동2가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대창동2가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대창동2가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대창동2가,구급,교통사고,4,"[0, 1, 0, 1, 2]",0,3,[6],['가을'],1,2,3,4,4
중구,대청동1가,구급,심정지,2,"[1, 0, 1, 0, 0]",0,2,[6],['겨울'],1,1,4,4,4
중구,대청동1가,화재,일반화재(주택),1,"[0, 1, 0, 0, 0]",0,1,[6],['여름'],1,1,4,4,4
중구,대청동1가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대청동1가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대청동1가,구급,교통사고,8,"[1, 2, 2, 1, 2]",1,5,[11],['겨울'],2,3,3,5,5
중구,대청동2가,구급,심정지,3,"[0, 2, 1, 0, 0]",0,2,[11],['겨울'],1,1,4,4,4
중구,대청동2가,화재,일반화재(주택),2,"[1, 0, 0, 1, 0]",0,2,[2],['겨울'],1,2,4,5,5
중구,대청동2가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대청동2가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대청동2가,구급,교통사고,9,"[0, 2, 4, 2, 1]",0,4,[6],['여름'],1,1,4,4,4
중구,대청동3가,구급,심정지,1,"[0, 0, 0, 0, 1]",0,1,[12],['겨울'],1,1,4,4,4
중구,대청동3가,화재,일반화재(주택),2,"[0, 1, 0, 1, 0]",0,2,[6],['여름'],1,2,4,5,5
중구,대청동3가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대청동3가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대청동3가,구급,교통사고,14,"[4, 3, 6, 0, 1]",0,4,[8],"['봄', '여름']",0,0,3,2,3
중구,대청동4가,구급,심정지,32,"[5, 7, 9, 3, 8]",3,5,[2],['겨울'],2,2,4,5,5
중구,대청동4가,화재,일반화재(주택),4,"[1, 2, 0, 0, 1]",0,3,[11],['가을'],1,2,4,3,3
중구,대청동4가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대청동4가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,대청동4가,구급,교통사고,20,"[4, 4, 7, 3, 2]",2,5,[12],['겨울'],1,2,5,4,4
중구,동광동1가,구급,심정지,3,"[0, 1, 0, 1, 1]",0,3,[9],['겨울'],1,1,4,4,4
중구,동광동1가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동1가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동1가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동1가,구급,교통사고,11,"[1, 4, 3, 2, 1]",1,5,[11],['가을'],1,3,3,5,5
중구,동광동2가,구급,심정지,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동2가,화재,일반화재(주택),1,"[0, 1, 0, 0, 0]",0,1,[2],['겨울'],1,1,4,4,4
중구,동광동2가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동2가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동2가,구급,교통사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동3가,구급,심정지,6,"[0, 2, 3, 0, 1]",0,3,[11],['가을'],2,2,5,5,5
중구,동광동3가,화재,일반화재(주택),2,"[0, 0, 0, 0, 2]",0,1,[6],"['봄', '여름']",1,1,4,4,4
중구,동광동3가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동3가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동3가,구급,교통사고,1,"[0, 0, 0, 0, 1]",0,1,[3],['봄'],1,1,4,4,4
중구,동광동4가,구급,심정지,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동4가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동4가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동4가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동4가,구급,교통사고,5,"[2, 0, 1, 0, 2]",0,3,[4],['봄'],1,1,4,4,4
중구,동광동5가,구급,심정지,19,"[2, 3, 8, 2, 4]",2,5,[9],['가을'],0,4,3,5,5
중구,동광동5가,화재,일반화재(주택),2,"[0, 0, 1, 1, 0]",0,2,[6],['여름'],1,2,4,5,5
중구,동광동5가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동5가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,동광동5가,구급,교통사고,10,"[1, 2, 1, 5, 1]",1,5,[12],['겨울'],1,3,4,5,5
중구,보수동1가,구급,심정지,31,"[4, 6, 8, 4, 9]",4,5,[12],['겨울'],0,2,3,4,4
중구,보수동1가,화재,일반화재(주택),12,"[4, 5, 1, 2, 0]",0,4,[4],"['봄', '여름']",1,0,3,1,5
중구,보수동1가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,보수동1가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,보수동1가,구급,교통사고,53,"[19, 9, 12, 8, 5]",5,5,[10],['가을'],1,1,3,3,3
중구,보수동2가,구급,심정지,11,"[2, 1, 3, 3, 2]",1,5,[4],['봄'],2,1,3,5,5
중구,보수동2가,화재,일반화재(주택),1,"[1, 0, 0, 0, 0]",0,1,[5],['봄'],1,1,4,4,4
중구,보수동2가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,보수동2가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,보수동2가,구급,교통사고,27,"[3, 10, 7, 2, 5]",2,5,[1],['겨울'],1,3,2,4,4
중구,보수동3가,구급,심정지,9,"[2, 0, 3, 1, 3]",0,4,[2],['겨울'],1,1,4,4,4
중구,보수동3가,화재,일반화재(주택),1,"[0, 0, 0, 0, 1]",0,1,[10],['가을'],1,1,4,4,4
중구,보수동3가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,보수동3가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,보수동3가,구급,교통사고,21,"[0, 12, 3, 2, 4]",0,4,[11],['봄'],2,1,4,4,4
중구,부평동1가,구급,심정지,14,"[4, 2, 4, 2, 2]",2,5,[1],['겨울'],1,5,5,5,5
중구,부평동1가,화재,일반화재(주택),4,"[0, 0, 3, 1, 0]",0,2,[11],['가을'],1,1,4,4,4
중구,부평동1가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,부평동1가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,부평동1가,구급,교통사고,35,"[9, 6, 13, 5, 2]",2,5,"[4, 11]",['가을'],0,2,2,2,2
중구,부평동2가,구급,심정지,5,"[1, 0, 1, 1, 2]",0,4,[2],['겨울'],1,2,4,5,5
중구,부평동2가,화재,일반화재(주택),10,"[1, 3, 2, 1, 3]",1,5,[4],['여름'],0,1,3,3,4
중구,부평동2가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,부평동2가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,부평동2가,구급,교통사고,51,"[12, 12, 8, 15, 4]",4,5,[3],['봄'],1,2,2,5,5
중구,부평동3가,구급,심정지,6,"[1, 1, 3, 1, 0]",0,4,[12],['겨울'],1,3,3,5,5
중구,부평동3가,화재,일반화재(주택),4,"[0, 1, 1, 1, 1]",0,4,[1],['겨울'],2,2,3,5,5
중구,부평동3가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,부평동3가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,부평동3가,구급,교통사고,39,"[4, 10, 8, 13, 4]",4,5,[2],['가을'],2,3,3,5,5
중구,부평동4가,구급,심정지,8,"[1, 1, 2, 3, 1]",1,5,[9],['가을'],2,2,3,3,3
중구,부평동4가,화재,일반화재(주택),1,"[0, 0, 1, 0, 0]",0,1,[6],['여름'],1,1,4,4,4
중구,부평동4가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,부평동4가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,부평동4가,구급,교통사고,20,"[6, 4, 6, 2, 2]",2,5,[11],['가을'],1,3,3,4,4
중구,신창동1가,구급,심정지,2,"[0, 0, 1, 0, 1]",0,2,[4],['겨울'],1,1,4,4,4
중구,신창동1가,화재,일반화재(주택),2,"[0, 0, 1, 1, 0]",0,2,"[5, 8]","['봄', '여름']",0,0,3,3,5
중구,신창동1가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,신창동1가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,신창동1가,구급,교통사고,5,"[0, 1, 1, 1, 2]",0,4,[2],['겨울'],1,2,4,4,4
중구,신창동2가,구급,심정지,1,"[0, 1, 0, 0, 0]",0,1,[5],['봄'],1,1,4,4,4
중구,신창동2가,화재,일반화재(주택),3,"[1, 0, 2, 0, 0]",0,2,[4],['봄'],2,1,5,4,4
중구,신창동2가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,신창동2가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,신창동2가,구급,교통사고,3,"[0, 1, 0, 0, 2]",0,2,[4],['봄'],2,2,5,5,5
중구,신창동3가,구급,심정지,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,신창동3가,화재,일반화재(주택),1,"[1, 0, 0, 0, 0]",0,1,[6],['여름'],1,1,4,4,4
중구,신창동3가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,신창동3가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,신창동3가,구급,교통사고,4,"[0, 0, 1, 1, 2]",0,3,[12],['겨울'],1,2,3,5,5
중구,신창동4가,구급,심정지,1,"[0, 0, 0, 0, 1]",0,1,[3],['봄'],1,1,4,4,4
중구,신창동4가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,신창동4가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,신창동4가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,신창동4가,구급,교통사고,13,"[2, 1, 4, 3, 3]",1,5,[11],['가을'],2,2,4,4,4
중구,영주동,구급,심정지,64,"[16, 7, 12, 12, 17]",7,5,"[1, 3]",['겨울'],0,2,2,2,2
중구,영주동,화재,일반화재(주택),14,"[0, 5, 4, 2, 3]",0,4,[4],['겨울'],2,3,3,4,4
중구,영주동,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,영주동,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,영주동,구급,교통사고,61,"[19, 14, 17, 4, 7]",4,5,[1],['겨울'],1,2,4,3,3
중구,중앙동1가,구급,심정지,1,"[0, 0, 0, 1, 0]",0,1,[5],['봄'],1,1,4,4,4
중구,중앙동1가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동1가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동1가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동1가,구급,교통사고,1,"[0, 0, 0, 1, 0]",0,1,[8],['여름'],1,1,4,4,4
중구,중앙동2가,구급,심정지,2,"[0, 1, 1, 0, 0]",0,2,[11],['가을'],1,1,4,4,4
중구,중앙동2가,화재,일반화재(주택),2,"[1, 1, 0, 0, 0]",0,2,[6],['여름'],2,2,5,5,5
중구,중앙동2가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동2가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동2가,구급,교통사고,4,"[1, 2, 0, 1, 0]",0,3,"[9, 11]",['겨울'],0,2,3,4,4
중구,중앙동3가,구급,심정지,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동3가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동3가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동3가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동3가,구급,교통사고,3,"[1, 0, 1, 1, 0]",0,3,"[1, 5, 12]",['겨울'],0,2,2,5,5
중구,중앙동4가,구급,심정지,17,"[4, 2, 4, 2, 5]",2,5,[7],['여름'],2,2,5,4,4
중구,중앙동4가,화재,일반화재(주택),4,"[1, 0, 1, 0, 2]",0,3,[8],['여름'],1,1,3,3,3
중구,중앙동4가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동4가,구조,수난사고,2,"[0, 0, 0, 1, 1]",0,2,[2],['겨울'],2,2,5,5,5
중구,중앙동4가,구급,교통사고,70,"[11, 17, 21, 12, 9]",9,5,[7],['여름'],1,4,3,5,5
중구,중앙동5가,구급,심정지,3,"[0, 0, 2, 1, 0]",0,2,[4],['봄'],1,1,4,4,4
중구,중앙동5가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동5가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동5가,구조,수난사고,1,"[0, 0, 1, 0, 0]",0,1,[4],['봄'],1,1,4,4,4
중구,중앙동5가,구급,교통사고,16,"[4, 2, 5, 4, 1]",1,5,[5],['봄'],2,2,4,3,3
중구,중앙동6가,구급,심정지,1,"[0, 0, 0, 1, 0]",0,1,[8],['여름'],1,1,4,4,4
중구,중앙동6가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동6가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동6가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동6가,구급,교통사고,24,"[3, 3, 10, 4, 4]",3,5,[12],['봄'],0,2,4,2,2
중구,중앙동7가,구급,심정지,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동7가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동7가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,중앙동7가,구조,수난사고,9,"[3, 1, 0, 4, 1]",0,4,[8],['여름'],3,3,5,5,5
중구,중앙동7가,구급,교통사고,5,"[1, 0, 1, 1, 2]",0,4,[12],['겨울'],1,3,3,5,5
중구,창선동1가,구급,심정지,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,창선동1가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,창선동1가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,창선동1가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,창선동1가,구급,교통사고,3,"[1, 1, 0, 0, 1]",0,3,[8],['여름'],2,2,3,3,3
중구,창선동2가,구급,심정지,1,"[0, 0, 1, 0, 0]",0,1,[1],['겨울'],1,1,4,4,4
중구,창선동2가,화재,일반화재(주택),0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,창선동2가,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,창선동2가,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
중구,창선동2가,구급,교통사고,8,"[2, 2, 1, 2, 1]",1,5,"[7, 8]",['여름'],0,2,2,4,4
해운대구,반송동,구급,심정지,232,"[30, 41, 59, 44, 58]",30,5,[2],['겨울'],1,3,3,5,5
해운대구,반송동,화재,일반화재(주택),40,"[10, 8, 6, 9, 7]",6,5,[2],['여름'],2,1,4,4,4
해운대구,반송동,구조,산악사고,18,"[5, 4, 5, 3, 1]",1,5,[7],['가을'],1,2,3,4,4
해운대구,반송동,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
해운대구,반송동,구급,교통사고,154,"[33, 26, 37, 31, 27]",26,5,"[5, 12]",['가을'],1,3,0,5,5
해운대구,반여동,구급,심정지,239,"[30, 47, 56, 44, 62]",30,5,[11],['겨울'],1,2,2,4,4
해운대구,반여동,화재,일반화재(주택),38,"[12, 10, 7, 5, 4]",4,5,[5],['봄'],2,1,5,3,4
해운대구,반여동,구조,산악사고,38,"[6, 6, 13, 3, 10]",3,5,"[9, 11]",['가을'],0,2,1,5,5
해운대구,반여동,구조,수난사고,3,"[2, 1, 0, 0, 0]",0,2,[4],['봄'],1,1,4,4,4
해운대구,반여동,구급,교통사고,299,"[73, 57, 53, 63, 53]",53,5,[8],['가을'],1,2,3,5,5
해운대구,석대동,구급,심정지,8,"[2, 0, 2, 2, 2]",0,4,[4],['봄'],1,2,4,5,5
해운대구,석대동,화재,일반화재(주택),1,"[0, 0, 0, 0, 1]",0,1,[9],['가을'],1,1,4,4,4
해운대구,석대동,구조,산악사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
해운대구,석대동,구조,수난사고,0,"[0, 0, 0, 0, 0]",0,0,[],[],0,0,0,0,0
해운대구,석대동,구급,교통사고,56,"[16, 15, 10, 9, 6]",6,5,[6],['봄'],2,2,2,5,5
해운대구,송정동,구급,심정지,71,"[9, 10, 22, 15, 15]",9,5,[12],['겨울'],1,3,3,3,3
해운대구,송정동,화재,일반화재(주택),10,"[0, 1, 2, 5, 2]",0,4,"[1, 7]",['겨울'],0,1,2,4,4
해운대구,송정동,구조,산악사고,4,"[1, 0, 3, 0, 0]",0,2,"[4, 9]",['가을'],0,1,3,4,4
해운대구,송정동,구조,수난사고,38,"[9, 10, 9, 5, 5]",5,5,[9],['여름'],1,2,4,5,5
해운대구,송정동,구급,교통사고,157,"[36, 37, 27, 30, 27]",27,5,[9],['가을'],2,3,5,3,3
해운대구,우동,구급,심정지,196,"[34, 30, 40, 46, 46]",30,5,[9],['가을'],2,2,2,2,2
해운대구,우동,화재,일반화재(주택),34,"[6, 4, 10, 7, 7]",4,5,[9],['겨울'],1,3,2,5,5
해운대구,우동,구조,산악사고,55,"[10, 9, 15, 12, 9]",9,5,[10],['가을'],2,4,5,5,5
해운대구,우동,구조,수난사고,57,"[14, 10, 10, 9, 14]",9,5,[5],['가을'],1,3,5,4,4
해운대구,우동,구급,교통사고,615,"[129, 130, 136, 111, 109]",109,5,[9],['가을'],1,3,2,3,3
